,Open,High,Low,Close,Adj Close,Volume,Openrolling_mean_3,Openrolling_mean_5,Highrolling_mean_3,Highrolling_mean_5,Lowrolling_mean_3,Lowrolling_mean_5,Openrolling_stnd_3,Openrolling_stnd_5,Highrolling_stnd_3,Highrolling_stnd_5,Lowrolling_stnd_3,Lowrolling_stnd_5,compound,negative,positive,neutral
2014-03-26,6615.649902,6627.450195,6580.600098,6601.399902,6601.399902,186600.0,6558.749999999999,6539.9600586,6604.833333333333,6572.209960800001,6545.316731999999,6518.9800782,53.10594200361817,45.58483382614379,19.69116690285006,46.79182253327942,35.05237859876315,43.98007267164537,-0.9995,0.115,0.088,0.797
2014-03-27,6613.100098,6673.950195,6599.5,6641.75,6641.75,312400.0,6592.950032666665,6560.9100586,6632.316731666666,6602.270019400001,6574.983398666666,6544.2300782,37.13102544766612,51.15581969365902,39.42610394789713,55.30112782120055,27.754520906783178,47.27946812123747,-0.9998,0.128,0.081,0.791
2014-03-28,6673.049805,6702.600098,6643.799805,6695.899902,6695.899902,184800.0,6633.933268333333,6592.479980599999,6668.000162666667,6638.2100586,6607.966634333333,6575.8500002,33.89989610144056,63.18683164039009,37.926628428213604,48.838857481780416,32.43938445755171,51.06534625970326,-0.9983,0.129,0.115,0.756
2014-03-31,6723.149902,6730.049805,6662.399902,6704.200195,6704.200195,220600.0,6669.766601666665,6635.009961000001,6702.200032666667,6665.9200196,6635.233235666667,6606.229980599999,55.098315838044385,65.72712101250909,28.051944671842215,54.66817115974414,32.313139751078516,47.529531042331975,-0.9998,0.135,0.086,0.779
2014-04-01,6729.5,6732.25,6675.450195,6721.049805,6721.049805,177800.0,6708.566569,6670.8899414,6721.633300999999,6693.2600586,6660.5499673333325,6632.35,30.921858448513362,56.040243161454,16.519906990388137,43.77426837258203,15.906083444865196,40.77038235877175,-0.9999,0.144,0.091,0.765
2014-04-02,6757.600098,6763.5,6723.600098,6752.549805,6752.549805,173300.0,6736.75,6699.279980599999,6741.933268333334,6720.4700196,6687.150064999999,6660.95,18.33373601025276,57.0071335232802,18.709707392942136,33.784418076033134,32.23400713821715,45.29796998408615,-0.9995,0.123,0.099,0.778
2014-04-03,6772.049805,6776.75,6696.899902,6736.100098,6736.100098,197500.0,6753.049967666666,6731.069922,6757.5,6741.029980599999,6698.650064999999,6680.429980399999,21.63675670950875,38.127176650430464,22.84868705493864,29.391026480683355,24.12261579279681,30.929634295448892,-0.999,0.112,0.096,0.792
2014-04-04,6741.850098,6741.850098,6685.149902,6694.350098,6694.350098,155100.0,6757.166666999999,6744.8299805999995,6760.700032666667,6748.8799806,6701.8833006666655,6688.6999998,15.104518281943585,20.11161699023423,17.617623359520817,20.439141165024864,19.70355525983813,23.265376185937612,-0.9998,0.125,0.087,0.788
2014-04-07,6694.25,6725.149902,6650.399902,6695.049805,6695.049805,133900.0,6736.049967666666,6739.0500002,6747.916666666667,6747.9,6677.483235333333,6686.2999998,39.22287022141869,29.745488372700663,26.329545572926477,21.64932604960486,24.1794506430039,26.979220075333807,-0.9917,0.112,0.106,0.782
2014-04-09,6722.0,6808.700195,6705.100098,6796.200195,6796.200195,169800.0,6719.366699333333,6737.5500002,6758.566731666667,6763.190038999999,6680.216633999999,6692.229980400001,23.90905762858532,30.52632600364162,44.212523634036465,32.2396806069149,27.68177578378352,27.255345081477998,-0.9967,0.11,0.105,0.785
2014-04-10,6803.049805,6819.049805,6777.299805,6796.399902,6796.399902,191100.0,6739.766601666666,6746.6399416,6784.299967333333,6774.3,6710.933268333333,6702.9699218,56.53395876002358,42.43379888393951,51.48617560692933,40.80640034722668,63.65073253718705,46.49589878392389,-0.9974,0.097,0.087,0.816
2014-04-11,6758.350098,6789.350098,6743.149902,6776.299805,6776.299805,140700.0,6761.133300999999,6743.9000002,6805.700032666667,6776.820019600001,6741.849934999998,6712.2199218,40.5965193929629,40.793502428144535,15.075439616443791,41.380550060025215,36.11740381641452,49.4905232933487,-0.9996,0.128,0.097,0.775
2014-04-15,6792.700195,6813.399902,6711.75,6733.100098,6733.100098,123200.0,6784.700032666667,6754.070019600001,6807.266601666666,6791.129980399999,6744.066569,6717.5399414,23.399100398857147,46.14257741479934,15.771213613528055,38.53802402266292,32.78451528911026,47.231264526796316,-0.9912,0.102,0.103,0.795
2014-04-16,6727.25,6748.649902,6665.149902,6675.299805,6675.299805,119800.0,6759.433431,6760.6700196,6783.799967333333,6795.829980400001,6706.683268,6720.4899414,32.73854325043323,36.87691862235994,32.7298577441025,28.641986215549313,39.24606770027744,42.17993667877052,-0.5514,0.095,0.093,0.812
2014-04-17,6695.450195,6783.049805,6684.399902,6779.399902,6779.399902,131500.0,6738.466796666667,6755.3600586,6781.699869666667,6790.699902400001,6687.099934666666,6716.3499022000005,49.58581471126712,44.88013253157045,32.396101141794524,28.051539420589712,23.417085979422097,44.99036639668116,-0.998,0.127,0.117,0.757
2014-04-21,6789.25,6825.450195,6786.899902,6817.649902,6817.649902,111800.0,6737.316731666666,6752.600097600001,6785.716634,6791.979980400001,6712.149902,6718.269921600001,47.703303547344696,41.5121502604896,38.469536441766614,29.762511299392017,65.44702055911327,48.32316142906734,-0.9997,0.133,0.102,0.765
2014-04-22,6822.899902,6838.0,6806.25,6815.350098,6815.350098,114700.0,6769.200032333333,6765.5100584,6815.5,6801.709960799999,6759.183268,6730.8899412,66.04814801458593,52.36577850033293,28.794717713089106,35.988858154341735,65.48297829158274,62.581283182434525,-0.9995,0.113,0.082,0.805
2014-04-23,6823.25,6861.600098,6820.75,6840.799805,6840.799805,183000.0,6811.7999673333325,6771.6200194,6841.683431,6811.35,6804.6333006666655,6752.6899412,19.529629084753218,57.82870879225689,18.354280694603943,45.18382917234862,16.982861103779467,72.45336575590565,-0.997,0.086,0.071,0.843
2014-04-25,6855.799805,6869.850098,6772.850098,6782.75,6782.75,154300.0,6833.983235666666,6797.329980400001,6856.483398666666,6835.590039199999,6799.950032666665,6774.2299803999995,18.89451415740997,61.62216616467457,16.530052778025176,34.34885496426222,24.56353688437747,53.43516597898703,-0.9998,0.136,0.091,0.774
2014-04-28,6778.549805,6786.25,6750.299805,6761.25,6761.25,118200.0,6819.1998699999995,6813.949902400001,6839.233398666666,6836.2300782,6781.299967666666,6787.409961,38.78393081867241,30.745978313331,46.07001221883055,33.133405945823455,35.977183283142054,27.64018233952104,-0.9979,0.108,0.096,0.796
2014-04-29,6769.0,6779.700195,6708.649902,6715.25,6715.25,115500.0,6801.1165366666655,6809.8999024,6811.933431,6827.080078200001,6743.933268333331,6771.759961000001,47.597211794186556,35.74093163648916,50.26410472508632,41.988390273622166,32.57016861364475,44.816829853724556,-0.9999,0.144,0.092,0.764
2014-04-30,6724.950195,6780.149902,6656.799805,6696.399902,6696.399902,161100.0,6757.5,6790.309961000001,6782.033365666667,6815.5100586,6705.249837333333,6741.869922,28.59050625683403,50.59219444354116,3.6586285762153192,46.00535199680418,46.842639014767364,62.43675895010022,-0.9994,0.103,0.073,0.824
2014-05-02,6709.950195,6737.649902,6689.5,6694.799805,6694.799805,114300.0,6734.633463333333,6767.65,6765.833333,6790.720019400001,6684.983235666667,6715.619922,30.692737444381592,57.104196899409416,24.408602918453536,48.2989432741209,26.218486032257267,46.55272547815187,-0.9999,0.145,0.1,0.756
2014-05-05,6681.649902,6741.049805,6680.450195,6699.350098,6699.350098,105000.0,6705.516764,6732.8200194,6752.949869666667,6764.959960799999,6675.583333333333,6697.1399414,21.987958665566552,40.63110940402787,23.61717922271407,23.552120124850763,16.884621558841275,35.08095364710711,-0.9999,0.146,0.094,0.76
2014-05-06,6719.25,6743.450195,6701.899902,6715.299805,6715.299805,88300.0,6703.616698999999,6720.9600584,6740.716633999999,6756.3999998,6690.616698999999,6687.459960800001,19.58383826200245,31.595834244799537,2.9144642804111327,21.57457440788027,10.768367803581244,20.315445109724635,-0.9998,0.118,0.073,0.809
2014-05-07,6708.600098,6718.75,6642.899902,6652.549805,6652.549805,114100.0,6703.166666666667,6708.880078,6734.416666666667,6744.209960800001,6675.083333,6674.3099608,19.379976120374483,16.646996473387617,13.620712224581666,22.324242305144143,29.863898035240002,24.09793545216867,-0.9997,0.127,0.093,0.781
2014-05-08,6669.899902,6688.399902,6638.549805,6659.850098,6659.850098,101600.0,6699.249999999999,6697.8700194,6716.866699000001,6725.8599608,6661.116536333332,6670.659960800001,25.969718762299216,20.997550303928065,27.573425738768186,23.09197895260069,35.38633948809553,28.409561149938224,-0.9998,0.131,0.08,0.789
2014-05-09,6654.149902,6871.350098,6652.149902,6858.799805,6858.799805,166400.0,6677.5499673333325,6686.709960800001,6759.5,6752.6,6644.533202999999,6663.1899412,28.01961073598057,26.955388877892922,98.04649626195015,69.97532921445497,6.9456039178056175,27.097425590495988,-0.9999,0.148,0.091,0.761
2014-05-12,6863.399902,7020.049805,6862.899902,7014.25,7014.25,157700.0,6729.149902,6723.0599608,6859.933268333333,6808.4,6717.866536333332,6699.6798825999995,116.53030721655051,82.90580586488012,166.11945262324514,137.3080277921712,125.78651965579634,94.69114908366879,-0.9994,0.129,0.108,0.764
2014-05-13,7080.0,7172.350098,7067.149902,7108.75,7108.75,232200.0,6865.849934666666,6795.209960800001,7021.250000333333,6894.1799806,6860.733235333333,6772.7298826,212.9356205210587,179.48332364539837,150.50358916577144,204.2450423454138,207.50848376247538,189.87721626805794,-0.9999,0.137,0.085,0.778
2014-05-14,7112.0,7142.25,7080.899902,7108.75,7108.75,177200.0,7018.466633999999,6875.8899412,7111.549967666666,6978.8799806,7003.649902,6860.3298826,135.2415192529889,217.46575493773003,80.65800518905948,201.09497490150423,122.08680313642229,214.451373290782,-0.9932,0.096,0.093,0.81
2014-05-15,7111.299805,7152.549805,7082.549805,7123.149902,7123.149902,186800.0,7101.099934999998,6964.169921800001,7155.716634333334,7071.7099612,7076.866536333332,6949.1298826,18.27643321330095,201.98053813025606,15.29789466171512,126.93724933531031,8.455192613206684,190.21412744351446,-0.9998,0.127,0.081,0.792
2014-05-16,7270.200195,7563.5,7130.649902,7203.0,7203.0,393200.0,7164.499999999999,7087.379980400001,7286.099934999999,7210.1399416,7098.033202999999,7044.8298826,91.53972353861637,145.62200543745584,240.29069591315664,206.368197155572,28.2589337253472,104.50552100507696,-0.9993,0.127,0.109,0.764
2014-05-19,7276.850098,7291.100098,7193.549805,7263.549805,7263.549805,316200.0,7219.450032666665,7170.070019600001,7335.716634333333,7264.3500002,7135.583170666665,7110.9598632,93.7198437404273,95.35028958959285,209.07652230365716,177.53729595046372,55.6641972445278,52.0548784671531,-0.9998,0.138,0.094,0.768
2014-05-20,7309.950195,7353.649902,7247.700195,7275.5,7275.5,255300.0,7285.666829333332,7216.0600586,7402.75,7300.609961,7190.6333006666655,7147.069921800001,21.291235016849136,96.49500958902412,142.68336052351324,172.4924146768593,58.579623343505745,72.62534934316068,-0.9995,0.133,0.108,0.759
2014-05-21,7274.850098,7287.149902,7206.700195,7252.899902,7252.899902,203100.0,7287.216796999998,7248.630078200001,7310.633300666667,7329.5899414,7215.983398333333,7172.229980400001,19.71308038991868,78.3723317814202,37.3057905020189,149.93217808784735,28.24357595030032,65.40244774979097,-0.9997,0.13,0.1,0.77
2014-05-22,7289.950195,7319.549805,7258.149902,7276.399902,7276.399902,240900.0,7291.583495999999,7284.360156199999,7320.116536333334,7362.9899414,7237.516764,7207.3499998,17.60695761508618,16.07362203397187,33.25362218573225,115.21547915435977,27.194572765021473,50.70143228090982,-0.9995,0.105,0.078,0.817
2014-05-23,7306.5,7381.0,7293.899902,7367.100098,7367.100098,259600.0,7290.433430999999,7291.6201172,7329.233235666667,7326.4899414,7252.9166663333335,7239.9999998,15.83048362861315,16.275582284949973,47.668510003233536,40.488440196130696,43.83477263492619,40.49817591458891,-0.9998,0.135,0.097,0.768
2014-05-26,7428.75,7504.0,7269.049805,7359.049805,7359.049805,273200.0,7341.733398333333,7322.000097600001,7401.516601666666,7369.069921799999,7273.699869666666,7255.0999998,75.81154750818715,61.301128780181614,93.92106694996318,83.2906978480398,18.323016976759348,32.041494951206225,-0.9992,0.116,0.096,0.788
2014-05-27,7363.100098,7372.950195,7274.75,7318.0,7318.0,168600.0,7366.116699333332,7332.630078200001,7419.316731666667,7372.929980400001,7279.233235666666,7260.5099608,61.18080203539002,63.265988100484435,73.44822524758897,82.8434376392485,13.0175413130553,32.755368268063414,0.9086,0.11,0.115,0.775
2014-05-28,7324.950195,7344.75,7302.600098,7329.649902,7329.649902,175600.0,7372.2667643333325,7342.650097600001,7407.233398333334,7384.45,7282.133300999999,7279.6899414,52.50353043605662,55.291933298380805,84.98025740293933,71.10639181302268,17.952448034086324,18.223522412556175,-0.9957,0.097,0.087,0.816
2014-05-29,7316.600098,7325.399902,7224.399902,7235.649902,7235.649902,241100.0,7334.883463666665,7347.9800782,7347.700032333334,7385.6200194,7267.25,7272.9399414,24.79041891120764,49.97016817716637,23.912018094306305,69.80778943366276,39.63590750426838,30.387455207639572,-0.9999,0.127,0.073,0.801
2014-05-30,7254.850098,7272.5,7118.450195,7229.950195,7229.950195,312200.0,7298.800130333333,7337.6500977999995,7314.216634,7363.9200194000005,7215.150064999999,7237.85,38.290142811731336,64.04514946479777,37.40073177810828,86.47666458682792,92.42275859980809,72.39618704237508,-0.9999,0.123,0.071,0.806
2014-06-02,7264.049805,7368.600098,7239.5,7362.5,7362.5,169900.0,7278.5000003333325,7304.7100588,7322.166666666667,7336.840039,7194.116698999999,7231.940038999999,33.31473748760448,44.99917986106298,48.13156518451847,40.760672071022,65.96262662041731,70.3908517954462,-0.9994,0.112,0.085,0.802
2014-06-03,7375.350098,7424.950195,7342.149902,7415.850098,7415.850098,234700.0,7298.083333666666,7307.1600588,7355.350097666666,7347.240038999999,7233.366698999999,7245.4200194000005,67.07289545798862,49.11799749855532,77.08396312256036,56.045485488862674,111.97590260370998,85.47581507316315,-0.9999,0.143,0.094,0.763
2014-06-04,7417.549805,7433.299805,7391.350098,7402.25,7402.25,204600.0,7352.316569333333,7325.6799808,7408.950032666667,7364.95,7324.333333333333,7263.1700194000005,79.29987441426994,70.3647288751993,35.192569068843945,67.81639774306272,77.47700081328549,106.8587546731461,-0.9999,0.153,0.095,0.752
2014-06-05,7399.75,7484.700195,7360.5,7474.100098,7474.100098,250700.0,7397.549967666666,7342.3099612000005,7447.650065000001,7396.8100586,7364.666666666667,7290.390039,21.18570094222044,77.17823934053574,32.3568091246221,80.77257810071409,24.8633395790442,111.73688914861705,-0.9999,0.14,0.078,0.781
2014-06-06,7521.5,7592.700195,7497.649902,7583.399902,7583.399902,248400.0,7446.266601666666,7395.6399416,7503.566731666666,7460.8500976,7416.499999999999,7366.229980400001,65.75907871227788,92.28397856299634,81.35773311470813,84.42623908808552,71.9507615157125,92.9722900716689,-0.9996,0.109,0.07,0.821
2014-06-09,7621.649902,7673.700195,7580.25,7654.600098,7654.600098,231900.0,7514.2999673333325,7467.159961,7583.700195,7521.870117,7479.466633999999,7434.379980400001,111.12502859255201,102.77925747975387,94.82088377665048,108.03824217072854,110.99769840610652,101.36241320389324,-0.9999,0.145,0.091,0.764
2014-06-10,7679.049805,7683.200195,7579.299805,7656.399902,7656.399902,188700.0,7607.399902333334,7527.8999024,7649.866861666666,7573.520117,7552.399902333334,7481.809961000001,79.73570173863605,122.75570833185846,49.735131783504784,111.7859085175571,47.41727132696159,102.8891492625674,-0.9998,0.138,0.088,0.774
2014-06-11,7672.399902,7700.049805,7589.049805,7626.850098,7626.850098,186200.0,7657.699869666666,7578.869921799999,7685.650065000001,7626.870117,7582.8665366666655,7521.349902399999,31.396742331759487,118.31023541122299,13.344545111851339,89.58413771477804,5.375902080777897,97.26904780231888,-0.9999,0.168,0.085,0.747
2014-06-12,7641.299805,7658.0,7593.799805,7649.899902,7649.899902,148200.0,7664.249837333332,7627.1798828,7680.416666666667,7661.530078000001,7587.383138333332,7568.0098634,20.15150839383915,63.50891568086963,21.162645104347416,41.38686184018292,7.392282017048397,39.798266681858046,-0.9999,0.137,0.072,0.791
2014-06-13,7668.200195,7678.5,7525.350098,7542.100098,7542.100098,174500.0,7660.6333006666655,7656.5199218,7678.849934999999,7678.690038999999,7569.399902666665,7573.549902600001,16.874460753903385,24.206241062922025,21.027086488711973,15.244617765004467,38.22210869986497,27.620098513608834,-0.9999,0.142,0.095,0.763
2014-06-16,7534.799805,7548.600098,7487.549805,7533.549805,7533.549805,155400.0,7614.766601666665,7639.1499024,7628.3666993333345,7653.6700196,7535.566569333333,7555.009863599999,70.54731867603005,60.07297459915458,69.83620491114213,60.617820885348685,53.85673439750377,46.593829041629625,-0.9987,0.116,0.099,0.785
2014-06-17,7525.049805,7637.600098,7509.25,7631.700195,7631.700195,158000.0,7576.016601666666,7608.3499024,7621.566732,7644.5500002,7507.383300999999,7540.999902599999,79.98204038955824,72.66133619053107,66.4176012368503,58.45600522474811,18.969158169848004,47.97527604509728,-0.9974,0.11,0.101,0.789
2014-06-18,7636.049805,7663.0,7515.5,7558.200195,7558.200195,165100.0,7565.299804999999,7601.079883,7616.400065333334,7637.1400392,7504.099934999999,7526.2899416,61.46492902454803,66.18023752013065,60.07424933688508,51.609240299133454,14.669551027430016,40.20586274185906,-0.9998,0.146,0.101,0.754
2014-06-19,7580.049805,7606.450195,7502.549805,7540.700195,7540.700195,148900.0,7580.383138333332,7588.829883,7635.683431,7626.830078199999,7509.099934999999,7508.0399416,55.500750745609366,62.437178243190694,28.323582415796395,51.5492648598074,6.476401573907771,14.201633046705041,-0.9997,0.127,0.091,0.782
2014-06-20,7543.299805,7560.549805,7497.299805,7511.450195,7511.450195,124100.0,7586.466471666667,7563.849805,7610.0,7603.2400392,7505.1165366666655,7502.429883,46.70675361579226,45.40629086143958,51.31726269711524,48.913574104942896,9.367649554703155,10.78298146260314,-0.9997,0.137,0.106,0.756
2014-06-23,7514.0,7534.799805,7441.600098,7493.350098,7493.350098,127400.0,7545.7832033333325,7559.689844,7567.266601666667,7600.479980599999,7480.483235999999,7493.2399416,33.09485814425663,49.501260539774236,36.294367539167595,52.98727156712302,33.77594470371219,29.671794957823284,-0.9992,0.1,0.077,0.822
2014-06-24,7515.200195,7593.350098,7515.200195,7580.200195,7580.200195,137000.0,7524.166666666667,7557.719921999999,7562.899902666667,7591.6299806,7484.700032666667,7494.4299806,16.580646967581067,51.38456184229437,29.345807572164052,48.76454501635637,38.38371095691903,30.579860445190764,-0.9999,0.138,0.088,0.773
2014-06-25,7588.549805,7589.25,7557.049805,7569.25,7569.25,115000.0,7539.25,7548.219921999999,7572.466634333334,7576.8799806,7504.616699333333,7502.7399416,42.6991006554051,35.08972035333692,32.68478583541115,28.87947169315837,58.447981120607274,41.45036456609971,-0.9998,0.12,0.075,0.805
2014-06-26,7554.100098,7570.200195,7481.299805,7493.200195,7493.200195,171700.0,7552.616699333333,7543.029980599999,7584.266764333333,7569.6299806,7517.849934999999,7498.4899416,36.697297931643504,30.870339556050595,12.35329837309287,23.68282604072586,37.94445238285471,42.54956432253824,-0.9998,0.13,0.081,0.789
2014-06-27,7514.200195,7538.75,7482.299805,7508.799805,7508.799805,126700.0,7552.283365999999,7537.2100586,7566.066731666667,7565.2700196000005,7506.883138333332,7495.4899416,37.20808397580357,33.44262896861627,25.502483007151824,27.47536310233905,43.448484823029794,43.17859942770251,-0.9996,0.105,0.073,0.822
2014-06-30,7534.049805,7623.649902,7531.600098,7611.350098,7611.350098,152300.0,7534.116699333333,7541.2200196,7577.533365666667,7583.0400389999995,7498.399902666667,7513.4899416,19.950035613589222,31.082628491739694,42.92237043904986,31.306912392927426,28.75655973360002,32.547634115815036,-0.9998,0.125,0.085,0.79
2014-07-01,7629.0,7649.5,7618.149902,7634.700195,7634.700195,139400.0,7559.083333333333,7563.979980599999,7603.966634,7594.270019400001,7544.016601666666,7534.079883,61.35761535957905,45.55966894912753,57.93931225477452,43.59058916478952,68.77091962661537,57.158656072600884,-0.9999,0.154,0.088,0.758
2014-07-02,7683.049805,7732.399902,7677.299805,7725.149902,7725.149902,136300.0,7615.3665366666655,7582.8799806,7668.516601333334,7622.8999998,7609.016601666666,7558.129883,75.42979180562327,70.87071071784494,56.81429371112133,75.09467830468348,73.27799148647708,86.83427332726704,-0.9998,0.134,0.093,0.773
2014-07-03,7734.350098,7754.649902,7706.799805,7714.799805,7714.799805,133800.0,7682.133300999999,7618.9299806,7712.183268,7659.7899412,7667.416504,7603.229883,52.68102857607876,94.48218466104817,55.41353346036421,87.08224741591017,45.14378201433815,95.11913440403002,-0.9999,0.157,0.087,0.755
2014-07-04,7718.100098,7758.0,7661.299805,7751.600098,7751.600098,113100.0,7711.8333336666665,7659.7099612,7748.349934666666,7703.6399412,7681.799804999999,7639.029883,26.21801416724443,81.02296430319915,13.914325204565767,62.67716299386651,23.081377777089887,68.06326284251926,-0.9996,0.126,0.097,0.777
2014-07-07,7780.399902,7792.0,7755.100098,7787.149902,7787.149902,173900.0,7744.283366,7708.979980599999,7768.216634,7737.3099608,7707.733235999999,7683.729883,32.31592106803125,56.78203033004915,20.664998501482955,53.51273111244356,46.90711259377244,51.16423824330142,-0.9997,0.134,0.103,0.763
2014-07-08,7804.049805,7808.850098,7595.899902,7623.200195,7623.200195,180600.0,7767.516601666666,7743.9899416,7786.283366,7769.179980399999,7670.766601666666,7679.279883,44.3995788713335,48.50201862335602,25.902568310254566,30.754515249135892,80.02118957528691,58.70578390280244,-0.9975,0.085,0.067,0.848
2014-07-09,7637.950195,7650.100098,7551.649902,7585.0,7585.0,168300.0,7740.7999673333325,7734.970019599999,7750.316731999999,7752.720019599999,7634.216633999999,7654.1499024,89.8520240714521,64.29174886386977,87.1981178040283,61.75749652963518,107.00058189826214,82.02650177072056,-0.9999,0.139,0.082,0.779
2014-07-10,7589.5,7731.049805,7479.049805,7567.75,7567.75,258400.0,7677.166666666665,7706.0,7730.000000333333,7748.0000002,7542.199869666666,7608.5999024,112.52267968665592,91.51304279913037,79.38020655410695,62.470861906732736,58.995454279440345,105.38904987791473,-0.9999,0.137,0.088,0.774
2014-07-11,7584.100098,7625.850098,7447.200195,7459.600098,7459.600098,187600.0,7603.850097666666,7679.2,7669.000000333333,7721.5700198,7492.6333006666655,7565.7799804,29.654716555763855,105.61785093608836,55.087651243893994,82.06447715244778,53.53334324581243,120.96721100262393,0.9995,0.095,0.132,0.773
2014-07-14,7469.0,7478.450195,7422.149902,7454.149902,7454.149902,135200.0,7547.533365999999,7616.9200196,7611.783366000001,7658.8600588,7449.466633999999,7499.1899412,68.06546052780415,121.62356041030944,126.88595452253409,123.91780007115469,28.51757878465856,72.71277473878354,-0.9995,0.13,0.104,0.767
2014-07-15,7491.299805,7534.899902,7459.149902,7526.649902,7526.649902,122100.0,7514.799967666666,7554.370019600001,7546.400065000001,7604.070019599999,7442.833333,7471.8399412,61.0426193238288,71.36093297428572,74.36984041299952,99.09824838872609,18.882587557758207,49.13976536894028,-0.9999,0.141,0.088,0.771
2014-07-16,7564.149902,7640.100098,7532.450195,7624.399902,7624.399902,168000.0,7508.149902333334,7539.609961,7551.150065000001,7602.070019600001,7471.249999666667,7467.9999998,49.76263957781003,55.6557156775762,82.0409875202956,98.0322010449295,56.13686784734814,41.500341670534816,-0.9999,0.139,0.082,0.779
2014-07-17,7612.700195,7655.649902,7612.700195,7640.450195,7640.450195,141600.0,7556.0499673333325,7544.25,7610.216634,7586.990038999999,7534.766764,7494.730077800001,61.10417644673448,61.51372053346498,65.68794935653084,76.7125143776009,76.80135408395651,77.67347742570915,-0.9999,0.135,0.085,0.78
2014-07-18,7630.25,7685.0,7595.5,7663.899902,7663.899902,134600.0,7602.366698999999,7553.479980400001,7660.25,7598.8200194,7580.216796666667,7524.390038800001,34.24020434492483,71.62010586061407,22.80067929469206,87.94223322294415,42.2516017824339,83.1107655635042,-0.9999,0.142,0.091,0.768
2014-07-21,7701.649902,7722.100098,7674.0,7684.200195,7684.200195,105400.0,7648.200032333333,7600.0099608,7687.583333333333,7647.55,7627.400064999999,7574.7600584,47.11332443604913,78.27838375370645,33.30033551834646,70.30535833797734,41.262902631777116,81.96645343531904,-0.9998,0.144,0.098,0.757
2014-07-22,7708.200195,7773.850098,7704.799805,7767.850098,7767.850098,120100.0,7680.033365666666,7643.390038799999,7726.983398666666,7695.340039199999,7658.099934999998,7623.890039,43.23787931220842,61.21293657821682,44.62588876310705,53.88321766991726,56.357970985482325,67.73080986379989,-0.9999,0.145,0.08,0.775
2014-07-23,7794.899902,7809.200195,7752.899902,7795.75,7795.75,122100.0,7734.9166663333335,7689.540038800001,7768.383463666666,7729.1600586,7710.566568999999,7667.979980400001,52.050148946708575,72.48313818554472,43.80661813869917,62.86358246195804,39.764812451030735,65.02410214003953,-0.9999,0.157,0.086,0.757
2014-07-24,7796.25,7835.649902,7771.649902,7830.600098,7830.600098,117600.0,7766.450032333333,7726.2499998,7806.233398333334,7765.1600586,7743.116536333332,7699.7699218,50.45035533243339,70.28472331502026,31.006537305135087,61.773100180859984,34.482162782279616,69.9126804236357,-0.9999,0.144,0.09,0.766
2014-07-25,7828.200195,7840.950195,7748.600098,7790.450195,7790.450195,153900.0,7806.450032333333,7765.840038800001,7828.600097333333,7796.3500976,7757.716633999999,7730.3899414,18.8482856825132,57.22926638851965,17.008540048433385,49.2901631679607,12.256591963935128,39.92296660471999,-0.9999,0.152,0.09,0.758
2014-07-28,7792.899902,7799.899902,7722.649902,7748.700195,7748.700195,116500.0,7805.783365666666,7784.090038799999,7825.499999666667,7811.9100584,7747.6333006666655,7740.119921799999,19.485673382503762,44.85338827632272,22.328166675277547,27.418321933940327,24.514302415190063,26.372775621749298,-0.9998,0.13,0.081,0.788
2014-07-30,7746.200195,7798.700195,7707.600098,7791.399902,7791.399902,178100.0,7789.100097333333,7791.690038800001,7813.183430666667,7816.8800778,7726.283366,7740.679980399999,41.13184759557534,29.303914545089633,24.054203906556406,20.059236973958402,20.740095119583,25.448738362739324,-0.9999,0.163,0.099,0.738
2014-07-31,7784.649902,7791.850098,7711.149902,7721.299805,7721.299805,208900.0,7774.583333,7789.640038800001,7796.816731666667,7813.4100584,7713.7999673333325,7732.329980400001,24.924235535759177,29.381650034776705,4.342857573551461,23.004380385555056,7.867101429514707,27.22425243887489,-0.9999,0.139,0.083,0.778
2014-08-01,7662.5,7716.700195,7593.899902,7602.600098,7602.600098,181100.0,7731.116698999999,7762.890038800001,7769.083495999999,7789.620117,7670.8833006666655,7696.7799804,62.45625291621961,63.23806372366571,45.494380149273425,45.12534361116175,66.69320077714698,59.71276570933052,-0.9999,0.14,0.082,0.778
2014-08-04,7639.549805,7694.799805,7622.049805,7683.649902,7683.649902,137000.0,7695.566568999999,7725.159960800001,7734.450032666667,7760.390039,7642.366536333332,7671.4699218,77.99716678457864,70.40208387474524,50.90169344860622,50.57003535927191,61.208396516656244,59.07354896693325,-0.9997,0.132,0.097,0.771
2014-08-05,7706.649902,7752.450195,7638.049805,7746.549805,7746.549805,128200.0,7669.566569,7707.909960800001,7721.316731666667,7750.900097600001,7617.999837333333,7654.5499024,34.10363693832159,59.35470452843797,29.1011370066169,45.50008465524284,22.351849193956777,52.499560239514054,-0.9999,0.13,0.076,0.793
2014-08-06,7726.149902,7740.950195,7658.950195,7672.049805,7672.049805,116400.0,7690.783202999999,7703.899902200001,7729.400065000001,7739.350097600001,7639.683268333331,7644.819921799999,45.4280563414825,56.74080182867862,30.511407608385724,36.8380562897695,18.504346718299892,44.03547436657439,-0.9999,0.143,0.085,0.772
2014-08-07,7651.149902,7708.950195,7630.399902,7649.25,7649.25,116800.0,7694.649902,7677.1999022,7734.116861666666,7722.770117,7642.466633999999,7628.669921799999,38.91336531315632,37.33505196880972,22.540703927073,23.566898488317083,14.778737818061552,23.77314771154716,-0.9989,0.114,0.091,0.795
